xgb,catboost,lgbm
34845978624,31661239268,21642939459
47363280896,34246774237,29451780978
35490082816,29052919441,22101644852
37343744000,40768563151,23597857232
34347769856,30591941260,21630866330
34878558208,29896061448,22101644852
37897785344,35239459672,23597857232
34848727040,31248971926,21707316271
40379965440,54403890803,25593699032
34594553856,31355434032,21642939459
35600535552,30537249411,22507559794
34819358720,28716889988,22250178504
37697622016,31618476672,25428394392
56378310656,16975422693,33019402702
37131964416,32554611133,22716016929
48559022080,54851528474,30727080806
33809899520,31042760862,21630866330
38027857920,35282007517,23597857232
72250073088,1.25719E+11,50008499983
34713501696,30115121805,21656371751
35202879488,32900392149,21687544216
73328295936,14513281159,39584727909
34943307776,29792105691,21656371751
36070637568,20390017225,22512334729
36020875264,45570486716,22143316972
50415116288,55895025498,30751222738
55911739392,39576587492,35109346320
46089732096,29396965512,28140627956
36230602752,32515143224,22855553987
33757634560,29523304688,21630866330
44746776576,47104171111,26400280450
89831178240,1.69377E+11,61520153182
34645540864,29519692985,21828842043
45549748224,33418217897,29222975318
35498749952,31569112560,21738253345
46917492736,35713699849,29923804596
41979613184,38776634938,27938890045
49098342400,44381076029,30721407970
41510621184,36602612387,25125584182
64176668672,3.1262E+11,37895294046
60505899008,99414261440,39755377702
49308770304,67650044857,31781403847
33601720320,29557217024,21630866330
1.60372E+11,3.78869E+11,1.47856E+11
34855604224,30357621580,21934736105
54133633024,1.27474E+11,37950877190
64815181824,70885297618,41231432950
37093892096,41845020716,23361871262
34932801536,28572535315,21816240888
34760826880,30437364542,21630866330
1.56231E+11,1.43567E+11,1.02103E+11
34108743680,30794561599,21630866330
46419714048,59269435598,28111595318
37214437376,35817423608,23057136278
46450409472,65474061192,32006272612
36672614400,31725260528,22869892927
34957938688,34404327689,21816240888
37285470208,33828416278,23425668935
36022042624,34073079514,22716016929
34719092736,31751673744,21828842043
1.84897E+11,2.58437E+11,1.43293E+11
34284752896,30868935144,21642939459
35921457152,12484161197,23132990776
51126022144,39823216815,32982178631
50103140352,68618355898,31529145335
34543046656,31850595128,21816240888
65030483968,82796831195,39800687808
33710733312,29626348526,21630866330
34773250048,29312128788,21656371751
41902501888,35980087614,26148618500
36902649856,69077841814,23132990776
52154281984,44818828997,30910085705
41444732928,39221891933,26650823059
35757850624,30669546817,21911588772
1.1055E+11,95851106953,1.19541E+11
42097639424,39762551733,26405670061
39930347520,78215807058,23715641724
37878755328,34300803703,23476891179
41783848960,54246907371,29051204560
36554182656,32477203611,23288223968
52222201856,92021687673,40534563573
37048471552,91824386488,23132990776
41500123136,36082615285,25099426116
36902649856,56063126315,23132990776
44738326528,63529631307,26650823059
37017436160,35972795847,23232953557
34667835392,30578105786,21687987621
38231687168,33904616495,22143316972
37417357312,46029033136,22963872861
1.17874E+11,1.56886E+11,88806345750
36384407552,31704904243,22792977487
36200247296,22732830060,22512334729
1.73273E+11,40435203581,1.10191E+11
38231687168,29847391401,22143316972
34540204032,30404676943,21664975869
40592809984,48133930603,24299525725
40666710016,48748870492,24619486799
3.82075E+11,6.30083E+11,2.75386E+11
34356973568,29893337014,21726408340
34783711232,31525610700,21726408340
35026239488,30430037438,21700060750
35217858560,29707095734,21656371751
34538958848,29626241578,21656371751
38023565312,37498769148,23717865247
47848312832,40213666398,28879740454
35088617472,30691443031,22221722862
47280295936,37222316598,29327131688
1.27237E+11,1.53597E+11,91184830039
37035298816,30997072717,22716016929
53949313024,33984125649,34104849668
34203860992,29843073474,21652902740
62553251840,54949758541,42335978511
40415645696,34267722203,24412549101
48793903104,83976744048,30280163277
35791433728,30052077257,22250178504
35118325760,30237279798,21656371751
36161400832,33588628150,22177266026
87467827200,1.10822E+11,46788549048
34513555456,31100055984,21726408340
35908853760,25554011233,23597857232
69963964416,97532601048,45008056626
43386933248,68763181217,26459350660
42354188288,44750566969,24195285300
61456834560,84863874009,36064649397
35448270848,17572705462,22507559794
66559479808,72461082461,43024392560
35461931008,32291007705,21738253345
34253004800,29507566991,21630866330
35730763776,31780481316,22164664871
36029878272,32322389117,22071457909
34649686016,29237100335,21828842043
34591387648,30137584620,21687987621
39416537088,39782206158,24971217659
36718477312,27725663563,22726265852
34308395008,32008460622,21642939459
36037419008,31599629514,21948003338
34472529920,30178446365,21695243142
47631286272,39339723898,28955232138
37176705024,31262267792,22221722862
35947417600,32791362394,22004795734
33817581568,29523323858,21630866330
54654517248,65053358858,33848755154
35863773184,35181307944,23597857232
46205788160,41179156526,29167625845
33974644736,29747460775,21630866330
34697740288,31209989778,21656371751
1.2001E+11,76619772646,82512121681
34666160128,31934689022,21934736105
37202612224,35441894369,22716016929
41081167872,54677214753,23715641724
34617823232,29998481022,21695243142
33736300544,29773953404,21630866330
54356566016,48505589378,31277012221
1.12469E+11,1.13308E+11,83812535849
54105796608,40617935120,33156518521
49456082944,51801347953,33463099995
35939164160,32159046738,22226497797
35232698368,30598106259,21738253345
1.48093E+11,98401375644,1.06446E+11
49037373440,34206763196,29815263321
49444495360,56305596515,30968562358
33698967552,30034197893,21630866330
84922621952,1.37894E+11,58133792943
46001430528,64370094746,31326166661
45303803904,34788112029,28673257041
65263034368,64341623066,39315170798
37248172032,35382226700,22894454326
39485943808,41484507333,24971217659
35265540096,30813809190,22085732046
38061797376,31839263937,22577867012
34140463104,29214223030,21630866330
54565527552,84610460054,32222699139
36241395712,35285756223,22285508060
38102364160,60481129694,23970406929
34724499456,30102991595,21687987621
1.16888E+11,87429157264,82512121681
33769613312,29742949648,21630866330
38211751936,32784026901,23025443354
1.55048E+11,56693096365,91938800611
34895667200,29378154679,21816240888
34816487424,29790993181,22101644852
34706788352,29806261326,22080957111
35971403776,30621551473,22739728877
35146559488,30708056958,21726408340
38118363136,41745881908,24106721071
35982921728,39673120924,22507559794
34815819776,31654293300,21934736105
34774253568,32203655530,21695243142
36216557568,31314409458,22716016929
43347795968,84304957383,26459350660
35256410112,31129679546,21727954162
92248358912,2.07972E+11,88460836022
35969957888,35027810599,22512334729
35178790912,29261515143,22080957111
42039345152,33794914665,26157157278
50457427968,58706814761,34309688932
66049839104,56571644309,44379139638
35237494784,31347281712,21656371751
36842954752,31765648547,21656371751
35427512320,31562261894,21854796375
33565073408,30469552299,21630866330
46894350336,38473270590,30100491642
42603749376,42427810043,26828005281
43245072384,40373500632,27575797954
36569149440,30905618310,22739728877
36849537024,23852310140,23799675284
33757634560,29613747970,21630866330
35982921728,88510552985,22507559794
35571089408,30342286218,21948003338
51505557504,41150214654,32773630427
34858803200,32523003065,21816240888
34211096576,30345326568,21652902740
37343338496,28007134076,22726265852
1.18811E+11,1.04698E+11,74769445712
50012565504,71086909899,30902572870
35718569984,31880707068,21730501350
45717409792,72338981438,28949685649
34188785664,29236311376,21630866330
35175669760,34981892403,21707316271
34793451520,31863297091,21726408340
82964447232,71613490213,52832346227
35007262720,31487754876,21695243142
35526656000,32760230476,22128978033
36144037888,30622718809,22004795734
33689595904,29903200071,21630866330
35425943552,31158474822,21911588772
2.58413E+11,1.96309E+11,1.25951E+11
39313682432,45613738873,23920477528
44051931136,46849651067,28671506082
35653337088,29361701244,22071457909
34227410944,30795788509,21642939459
47659941888,30744321849,31154943703
37798277120,20668955184,23530053274
35192668160,29935709975,22182414964
48786235392,52075861029,32199385292
35713458176,32448870052,22101644852
51195158528,39781673348,32510849140
1.09116E+11,71030774516,40290350310
35515502592,29835957807,21738253345
34227410944,29796403059,21642939459
55651897344,2.6225E+11,39132069285
54797176832,36064769529,42942514368
37401047040,36172132490,22919908894
47697498112,70924827521,29798244346
36593090560,34935966590,22968161669
34102480896,29584997850,21652902740
41609895936,32432651873,24418085552
43525578752,35960024904,27990855348
35625320448,30557818921,22004795734
49607946240,72398580205,39590946696
34866552832,32879741098,22101644852
34997604352,30081649791,21695243142
35485310976,33314700991,22456397952
34567536640,29848655086,21695243142
33970112512,29552831732,21630866330
36778070016,34304542343,22984175786
34436448256,30717270075,21656371751
34729963520,30025704062,22101644852
34857615360,30439293823,21934736105
4.64895E+11,3.25936E+11,2.71524E+11
35098578944,30346126275,21934736105
61560971264,1.19613E+11,41172935853
34835841024,29763217525,21656371751
33802799104,29698604032,21630866330
34753593344,30726002886,21656371751
39632416768,40931694475,23715641724
45204791296,40142322319,27641908205
34778218496,31092904917,21727954162
38665101312,27239201041,23025443354
75635499008,1.19904E+11,60814628301
35167985664,30856704744,21934736105
35502182400,26451465984,22507559794
49101340672,51981022117,29755332459
35874914304,34066416310,22182414964
35077619712,30882022204,21730501350
40371740672,30501619969,25202942689
1.03378E+11,1.3369E+11,44389258140
35516063744,32308807609,21898122482
94762131456,86883123604,49557668255
69981175808,44328358432,47882690439
50875101184,55441713662,45467572999
45966688256,43049442358,28943798200
58394963968,69259534489,37728966490
34559471616,32589103060,21642939459
67752849408,77687244635,42947013847
40105762816,24288286977,23717865247
34512273408,31028679800,21652902740
33713408000,30240613714,21630866330
44940050432,35732899124,30108471767
36833374208,39108794541,22819195512
84111761408,52477021568,55379373047
38539612160,42294164485,23597857232
36563365888,34674926997,23523333938
34767032320,30355189867,21664975869
37519249408,32681036875,23266531036
2.2766E+11,1.27138E+11,1.44352E+11
34866552832,30532635939,22101644852
34922823680,30425202454,21700060750
42667012096,39261345926,27344217804
35067252736,30272734286,21720698641
34230366208,31051007652,21630866330
34908852224,30241057373,21656371751
36849537024,23244404397,23799675284
37427343360,63736221136,23132990776
46576463872,61236918590,28673113147
36340011008,31762159415,22880687241
53194821632,89080671578,43524458450
49371381760,60450875057,31798320091
45100912640,44493864752,29088145972
34866495488,31073938202,21656371751
35258306560,30289251649,21695243142
46861692928,48634519912,26650823059
35593420800,31374681588,21860879644
34298531840,29522133029,21642939459
53392220160,44722234563,34739296742
37791821824,31809794008,24652296263
65893670912,41790148465,36087757321
54871744512,67957246346,36394427131
93024092160,1.05643E+11,61900979912
35543994368,30224774558,22004795734
49421746176,63567344410,28058679834
34230366208,29018885983,21630866330
35398905856,31616364922,21656371751
35527675904,36092444679,21656371751
34605010944,30318600157,21652902740
34488913920,29725887720,21656371751
35265662976,31286598571,22004795734
36204900352,31256008457,22584970013
34525749248,29783526264,21656371751
34578051072,33674186642,21695243142
34346412032,29526038323,21695243142
37049307136,30564721088,21911588772
41660542976,32119680980,24914965364
36300328960,69686712648,23132990776
36034859008,29659693676,22716016929
36477992960,30700686138,22739728877
51431141376,48801603101,30262739352
34499346432,31310768404,21656371751
35079557120,30554146705,21700060750
34523389952,30868739386,21656371751
34857975808,29536283708,22101644852
35180675072,31415977126,21656371751
34088372224,29639883929,21630866330
60639088640,50035676051,38482655502
49243635712,54383493826,35573585180
2.12818E+11,95763639165,1.48408E+11
34255550464,29749399805,21695243142
33899462656,29581122951,21630866330
58709598208,1.38363E+11,37460121618
46079479808,34720384589,28552256515
35902267392,29819612703,22071457909
34580553728,30317209250,21656371751
40214151168,30819882982,25194403910
35323416576,33850027285,21726408340
36466720768,32674239031,23393128642
35872059392,29955200895,22726265852
49461592064,79724554134,32716116621
33934274560,30031194920,21630866330
36022042624,30448651292,22716016929
38620090368,43205779482,24248274962
63600300032,61511022448,40453135211
1.19609E+11,77497788702,91502011704
1.03379E+11,77696505939,70973486838
34540204032,30320559337,21664975869
36054917120,33726290175,21978443938
53579919360,60751812297,33544535684
34499538944,29142561862,21695243142
63130681344,46513150425,42513546622
60003958784,55883128371,38512971060
34683338752,30392636973,21656371751
38146981888,32287249054,23952790379
47928668160,51032102527,29556008611
37446672384,30417360308,21911588772
40162725888,41657439273,25177046120
59986673664,39826057944,40204768338
44498735104,50148719021,28282413694
34701832192,29949727722,21726408340
43541680128,50800167267,26113797239
35595022336,31271504431,21898122482
35012993024,28470675971,22080957111
35233886208,31185157523,21816240888
34941366272,31303715795,22250178504
44408307712,32246556142,24618397907
34532397056,30157565112,21630866330
34130808832,30061737607,21630866330
34613968896,30472718513,21695243142
45917720576,48601966402,32636361740
58532151296,31065771056,37800086135
34669608960,29879061402,21687987621
41366069248,66140488215,25640598305
34941734912,30602065927,22428717643
35901591552,31659514263,22726265852
35285590016,31085414328,21656371751
34734395392,29938361949,21656371751
47299268608,64849986218,32387911465
34812592128,30507642870,21720698641
56882933760,58237189863,35866390441
34685222912,32449896767,21934736105
76732006400,76992736862,47660115554
35112906752,30502197838,22282712717
35217858560,31328776427,21656371751
45771087872,44620998589,27541735792
47718060032,63033631252,29711343345
56896147456,34524681425,46437933477
34079901696,29648134284,21630866330
76732006400,79370521004,47660115554
36471017472,33169592907,23116787296
34982936576,30638519306,21934736105
34228951040,29469938106,21630866330
44135845888,46269731055,28354423832
33817581568,29530530749,21630866330
44316540928,52861269424,28213576440
35598139392,31971241044,22164664871
40586027008,40229719796,24971217659
34682494976,30749484551,21687987621
1.22247E+11,2.16922E+11,67136995962
34529050624,29916677985,21726408340
34832097280,30280847292,21816240888
52637626368,53455831913,31501628592
61083643904,46426775649,41551096162
33757634560,29666838592,21630866330
54245138432,77032972227,38793653359
34090651648,29771036118,21642939459
49110048768,40227738433,31301351903
35914272768,29809366306,22195105471
35076816896,32544131251,21828842043
35068612608,30840088924,21656371751
36131389440,28859859408,22739728877
37202612224,29383263797,22716016929
37177524224,28895551958,22645941543
35026444288,26940427322,21828842043
35796901888,51861698796,22507559794
47512928256,46404192991,30297882571
34919522304,31584920002,21934736105
43022483456,43435018637,27012423657
40369082368,46565668657,26512660511
35039399936,30096219268,21695243142
34392141824,30338507331,21695243142
33827352576,29042849323,21630866330
41248186368,32855775413,24405094829
34593521664,28826602569,21695243142
38249472000,34109811057,22819195512
37427343360,35533492940,23132990776
35586179072,32735435430,21738253345
47911538688,71830972605,29814859613
61159854080,84661874155,39874343202
44563537920,38460244802,28058679834
35381088256,32487516999,21953807293
39952003072,36611311354,24574330698
35195244544,30545226660,21934736105
34414886912,30084362327,21652902740
1.84429E+11,1.30274E+11,1.26679E+11
37756379136,31393516635,23825593324
37681668096,45396971855,23597857232
34872659968,29295234123,21656371751
35059146752,30054362825,22250178504
34847424512,30946484672,21953807293
34579111936,30037869608,21695243142
36521422848,30374474379,23523333938
42126704640,53763307719,29051204560
34689953792,31008124895,21695243142
36065456128,31362046252,21738253345
36845359104,31407296267,23144188109
34950447104,32334375324,22221722862
83205406720,1.51473E+11,53613814440
34339577856,30054799475,21726408340
59742400512,60591684196,37032982648
35246292992,30880920750,21656371751
38326370304,40189317288,23420491843
35709591552,30882127872,21898122482
34836127744,30574769580,21700060750
4.11755E+11,7.82543E+11,1.97895E+11
46973673472,44782328946,28895364317
38153293824,1.10032E+11,23715641724
3.05346E+11,1.49809E+11,2.51265E+11
47270699008,46720039836,28898110298
40550043648,16158546744,25593699032
35564417024,31322034869,22263641529
39220367360,36595925802,23685168736
60847775744,71751313419,37912438295
5.71361E+11,5.97028E+11,4.1363E+11
35834490880,32025147193,21898122482
35056009216,31041036179,21656371751
35275550720,33804590670,21934736105
34108426240,29828072317,21652902740
1.35257E+11,58957355933,95635130817
34725724160,30481721199,21656371751
36781547520,29532949043,22726265852
35026239488,30174128464,21700060750
34202517504,29166090725,21652902740
33652946944,29833641536,21630866330
34721456128,30045744223,21687987621
55695773696,49407407420,36972139586
48244850688,46295754153,31727674384
36970430464,37201424316,23232953557
36393914368,33809388814,22101644852
38188007424,37669494473,23597857232
35866230784,31320554597,21898122482
34175580160,30330674211,21630866330
35348750336,33817878283,22084059064
34760638464,28859118993,21656371751
52860780544,37287221814,32305248533
34407190528,30287791321,21656371751
35123064832,31234090477,22250178504
39482122240,41756283507,26917969392
34438950912,29723931043,21695243142
33857925120,29520359403,21630866330
34833379328,28837256869,21656371751
35119697920,33362631493,22428717643
45344665600,79197234325,27641908205
35184013312,30755459008,21934736105
1.05431E+11,76223217325,71581823174
35832184832,30276100194,22726265852
49902297088,75109349785,26738893924
36897939456,41874876025,22819195512
37988642816,32897611003,23441576119
39078064128,36256044193,23597857232
35462475776,32135812439,21695243142
36866850816,34549719995,23524443795
35648430080,34514098547,22143316972
34989420544,33948212381,22080957111
37439950848,35373734491,22758800066
35806150656,31365079757,22004795734
35996303360,31940251452,22855553987
35808059392,30760539982,22433492578
33884866560,30054356792,21630866330
34748637184,30715402490,21934736105
63060242432,66437155324,43053264089
45977370624,30776440177,29243194808
46477037568,68218934198,28471238664
35582930944,35344678204,22456397952
34922823680,30702470663,21700060750
44099883008,33925630526,27541419750
39340220416,32880369906,23952790379
38514053120,37900814324,23597857232
33625020416,30167017366,21630866330
35022721024,31918786838,21934736105
34072285184,30488845904,21630866330
47002722304,40508454331,29183959704
35203710976,30191186902,21830439044
34806435840,29960872922,22101644852
52999180288,49062556867,32502871705
42175299584,38913548060,26459350660
36665180160,32644501101,21978443938
35068612608,29572563078,21656371751
42890203136,45137920758,28662967303
36067094528,33239380663,23597857232
72348975104,63899134236,51387628624
34141976576,30244724681,21642939459
49720795136,93003654606,34151380954
35116236800,30159168662,21656371751
34460180480,29744386728,21687987621
54013288448,52308869401,32560208099
42510782464,37680549169,24426624330
59815321600,73817107436,52736444656
35158142976,31264719761,21838581988
44818714624,47881174209,28396693289
42874884096,40363840945,26738893924
33883615232,29638556509,21642939459
45438722048,34495599091,27963635451
34544082944,30579986653,21695243142
35477639168,30130942367,22004795734
38331834368,37522613198,22195105471
64705036288,63350603286,43541509921
34979078144,30260277469,21656371751
72175779840,56685616833,39830889258
35882749952,45774327555,22507559794
55751917568,74938905956,36215788295
3.12103E+11,1.14598E+11,2.31196E+11
35627061248,34874865198,22164664871
46045155328,36788811983,29504414872
34340114432,29960958483,21687987621
41783848960,49528732664,29051204560
2.11688E+11,1.34509E+11,1.32215E+11
35728650240,32136288832,22403358501
35242319872,31531872129,21838581988
39613128704,27012686477,23015194431
92789645312,1.8241E+11,53920745113
34839773184,30902952868,21726408340
33845481472,29797126781,21630866330
83044171776,52285892835,54218682934
54243651584,40796828737,43631034787
34941734912,27585521175,22428717643
44350627840,34497598972,27343674321
35571691520,35611798286,21695243142
34684338176,31564131857,21828842043
42282840064,37733636775,24883848993
90797957120,86441062552,58906068978
43347795968,78042807793,26459350660
35571216384,31052574629,22101644852
2.0153E+11,1.36981E+11,1.43866E+11
49331453952,2.3655E+11,32286244944
38547976192,26608397503,26456575660
37108903936,35539636461,22919908894
35987144704,31481170907,22035236334
34872659968,31266620741,21656371751
36030611456,30433662079,22880687241
34177435648,30270019107,21630866330
34474696704,31346245093,21816240888
1.68014E+11,1.36707E+11,1.22886E+11
46645739520,39953532073,29589030061
38126354432,30190616077,23476891179
49382748160,2.25807E+11,32067444006
34408984576,30392848254,21726408340
40181362688,28332889200,26456575660
58505400320,37721893862,34561674026
59972960256,90328699425,41078429183
35985256448,31394626026,22584970013
34171842560,28714636272,21630866330
36130893824,29872759950,22577867012
48862195712,56012205071,29170604770
44444160000,32765887694,28354423832
47089324032,40297686000,28487771064
35708911616,54958938886,23132990776
34460569600,30150853400,21695243142
36919988224,27770089565,22726265852
47143374848,66335464772,40707333185
63326826496,51803835754,41267473325
35831242752,30502909105,22035236334
50241576960,52318843150,32363408360
34185129984,30037065185,21652902740
36329750528,31209506074,22813967067
34686824448,30017909803,21656371751
47847219200,19114256868,30113873654
44128731136,42966393745,27049284008
35428093952,32041874277,21953807293
47280295936,36388357812,29327131688
33831884800,29397849270,21630866330
47856455680,59102589837,29591506987
65860542464,60920886933,44296247379
35991277568,35083091047,22195105471
37633966080,47667296789,23597857232
51322945536,58850761738,33138746943
36201996288,34058205780,23116787296
60277030912,67051762460,39755377702
36029267968,29598214215,23132990776
34866216960,31310778641,21687987621
34321741824,29348574055,21695243142
34275067904,30955391718,21630866330
35965214720,31333067104,22957975856
1.78185E+11,3.61198E+11,1.40755E+11
35203710976,30108002863,21830439044
44760289280,47346252883,28148180506
37104705536,29960272432,22716016929
35557146624,33431857680,22433492578
35498680320,29778718353,21911588772
34716188672,30935083401,21828842043
34318946304,29438214594,21642939459
35118297088,30143745555,21828842043
36689678336,33167210544,23201016568
34184060928,30261334836,21652902740
44704600064,40544069650,28520073565
55519166464,2.01769E+11,36549706707
51913363456,51023056552,35495182980
38080491520,45275788518,24044710702
35380154368,31238438874,21939668740
87885316096,71799224804,50491576934
38144086016,31931248207,23717865247
62301306880,94973686697,39853359852
36300328960,28992686644,23132990776
34650128384,30227802545,22080957111
35514675200,31508625077,22507559794
62109650944,88599374497,44192418473
34619305984,31137409223,21695243142
34866552832,31020866580,22101644852
37544562688,32671603385,24012008462
69963964416,84658803980,45570634329
35451633664,31995463124,21726408340
1.09466E+11,2.44639E+11,66019071701
34643906560,31242062030,21664975869
48803590144,33341213493,32407646709
35828367360,32198146920,21911588772
37345521664,31866148149,23907914651
34957729792,32885046421,22221722862
48851816448,35773395319,32776067850
47224791040,27014957083,29180516949
57944240128,74307916482,44287558139
36139507712,35168619020,22177266026
34728464384,31024479028,21687987621
53797543936,43562999936,35658689437
48014405632,-2079821691,29122989162
1.18876E+11,1.30636E+11,80411100304
35576365056,32162604005,22092879483
37528338432,36451850384,22758800066
56207126528,44914299679,37632449778
37135720448,30582661973,22882512968
34246322176,29338720014,21630866330
35023720448,30259924669,21656371751
50894991360,58753350642,34659077212
37358088192,30528848897,22631145738
1.02537E+11,87333200032,93153575193
95684632576,14834297581,92860962623
34438602752,30685455352,21726408340
61531144192,99440708984,40751350670
37120606208,40044785280,23573841107
40043151360,58775881604,24619486799
54686916608,91900260711,34249688356
33652946944,29762272969,21630866330
34600529920,29653496943,21687987621
37815808000,37474552827,23597857232
47401570304,45859255061,29498278395
35169017856,31341706405,22428717643
33803747328,29945556123,21630866330
40533946368,37585825178,24291830878
39127199744,33431110169,24733612558
51195158528,51378908923,32840433414
34161676288,29727976935,21630866330
35512197120,31048074616,22101644852
1.13501E+11,25976200802,36055503622
33964199936,30429515775,21642939459
36598874112,31032265426,22918349849
35634860032,30789950796,22565157943
47895379968,42305339329,28633108283
33741780992,33217534753,21630866330
48760619008,39049347199,31011742165
54808150016,39098628905,36945988971
34062524416,30019009559,21630866330
36749901824,37267094646,23026548827
1.66067E+11,1.37477E+11,1.44781E+11
56349941760,1.56459E+11,36093547172
34908852224,29788496867,21656371751
37597163520,32662283634,24012008462
35050844160,30532516155,22101644852
67487621120,71473463666,44615040441
63047741440,71018466132,41089452920
34629455872,30025412525,21695243142
34640617472,30048260124,21656371751
35019362304,30302537491,22250178504
39820681216,30656513494,25074110946
36782460928,40507991784,22968161669
38250217472,29182050416,22726265852
35318972416,30374194150,21911588772
38316269568,24902461183,23718975103
35977080832,33906062651,21687544216
35294384128,31064835179,21726408340
35008274432,30425739882,22263641529
34056476672,29777786841,21630866330
36778393600,33708356172,23597857232
35651637248,29796432178,21656371751
34717323264,30669300467,21656371751
35347947520,32456368487,21727954162
49921015808,55889009657,32089313570
34159673344,30473736520,21630866330
36247650304,31548557731,22306482573
34249142272,30289818532,21630866330
55780438016,86962767640,36018621513
34403528704,30094082818,21687987621
33997858816,30057197081,21630866330
60112744448,28888454071,35876569603
45114068992,40576060810,29546624651
56944365568,33939473557,35515855271
36574720000,32179062761,23116787296
34854363136,29715971622,21656371751
34475175936,30103811523,21652902740
37494579200,36476403684,22507559794
34883018752,31226154985,21656371751
71690092544,6.1333E+11,35963651477
35121913856,30602618865,22250178504
35524296704,30760116155,21948003338
43194048512,40469496635,28163921710
44099883008,29944897691,27690467180
1.10634E+11,1.25612E+11,84963561310
34034661376,30009488756,21630866330
61937590272,47359522259,39699927781
34227881984,30570072954,21642939459
47795486720,50688788801,28814643058
36847955968,30697017233,22716016929
96413786112,80017252750,66248609375
35648479232,32440657554,22035236334
35247427584,31990597449,21934736105
36006764544,30450810232,22726265852
47598546944,52874672745,29365405781
38456946688,32677210210,24005939048
33535817728,29131978176,21630866330
35316875264,30633139784,21911588772
47785558016,44650229119,28058679834
36222640128,30648123525,22716016929
35181572096,32445184279,21652902740
36041404416,31226523904,22739728877
43563483136,34075798021,28637854176
52593217536,47918947997,32676996576
34520129536,30118207819,21687987621
34854363136,30214383481,21656371751
34088372224,30458401566,21630866330
48507490304,68586906609,32856013610
1.03963E+11,1.29429E+11,93993544823
33934342144,29776264845,21630866330
47493324800,44164457317,28390163842
50722082816,62417151571,31698412905
38072659968,29557980621,23715641724
38806167552,28489253436,23715641724
41107161088,34618135345,25099426116
34594037760,30536347863,21656371751
40265560064,31104317615,24914965364
36358180864,29239538749,22813967067
37258747904,30054346385,23476891179
35742715904,30884349888,22035236334
33839446016,29874262168,21630866330
54020685824,67569552741,34514493076
62063341568,47252289006,50458623916
37767028736,33196926882,25428394392
36448452608,30198927341,23597857232
47518666752,86404494991,30413289374
34171842560,29383234433,21630866330
47118352384,40791995731,31597924449
36196274176,31992232922,22869892927
33811445760,30302705018,21642939459
33686198272,30408618164,21630866330
36734877696,34917554060,22630336688
34876084224,30307825854,21656371751
55123775488,60411696503,34372088994
55280066560,48919563595,33870744030
36237791232,33585945561,22630336688
37815451648,32686405313,22869892927
44746776576,28968207914,26442391244
38163664896,54615529878,23717865247
35797696512,31814348116,22456397952
33955256320,29998202302,21630866330
36068159488,32872694141,22838804255
35125129216,30604804944,22282712717
35506339840,31727091658,22084059064
58292903936,35633554513,35876569603
35256410112,31056178796,21727954162
1.17744E+11,1.14083E+11,85367918140
81247494144,80027309125,55651273016
76950691840,3.11878E+11,42372313983
36281724928,28585968122,23088564075
35778908160,32324697651,22143316972
34478235648,31827740764,21828842043
45948428288,38353009419,28111595318
75307073536,51241575329,44866340705
34903187456,32189379697,21726408340
69823561728,62506941248,44514762641
1.41518E+11,1.11253E+11,93328864655
38556053504,33758456628,24584405486
34807230464,31207490939,21934736105
36977315840,30458025605,23201016568
53110607872,46942310974,34066100887
34538958848,29641153115,21656371751
35768029184,30691059531,22577867012
35330187264,31997062433,21953807293
47214379008,43982431548,29472511203
1.94386E+11,2.76639E+11,1.38654E+11
1.03942E+11,1.59541E+11,92479098983
35786059776,37097164896,21911588772
40747339776,36043033923,25636362689
35658272768,31220526273,22507559794
34074998784,29655981161,21642939459
34578096128,30003429873,21695243142
34778218496,30558739062,21727954162
34300325888,29204181240,21687987621
34932801536,31337163824,21816240888
50263658496,79021432589,29644079476
36126900224,29511866080,22855553987
35019362304,29511876806,22250178504
60804390912,1.22368E+11,36916653240
66133274624,1.54978E+11,43531257382
49891082240,58756133267,31991997362
1.20924E+11,1.54095E+11,82280059368
34657751040,28940645900,21656371751
37016764416,31637939503,22738602049
35753140224,24269079095,22507559794
35777216512,32384580732,22403358501
34544115712,30337849530,21726408340
35037962240,29145033592,22221722862
38445879296,35027741574,24222282465
36189437952,36838218575,22577867012
38006046720,27910667195,23597857232
34268952576,30061963114,21630866330
46403670016,32264803553,28005956131
42421481472,36183947946,25125584182
35350794240,29554664948,21888403693
42213695488,45157440602,26405670061
34948325376,30628618401,22263641529
34736705536,30703076036,21726408340
34725007360,30701848302,21934736105
35459444736,30384657506,21854796375
34253004800,31862145366,21630866330
45451964416,14563554168,28682932231
35387523072,31637204040,21911588772
33809899520,31042760862,21630866330
66631573504,74302668378,46262647283
35362070528,29522608148,22507559794
33762166784,29827250492,21630866330
35506339840,33464051648,22084059064
40579768320,40864635926,24610948020
34560958464,30376131598,21695243142
46471540736,50931337964,28519047798
46656536576,48396471589,29913734960
34365693952,29684134813,21726408340
98605760512,1.59211E+11,40572981516
34310277120,30314042938,21695243142
34372861952,29992325794,21652902740
2.53497E+11,68588760516,1.86281E+11
44222525440,78462516227,27343506477
38546407424,23646616901,24122077563
34868232192,32490297942,21759119361
35427143680,8343414420,23132990776
4.34399E+11,4.25048E+11,2.53555E+11
35143266304,31136528262,21816240888
35635453952,30277569143,22250178504
55561482240,70935849232,36879668164
36430270464,32488609942,22798761590
34650128384,30395023237,22080957111
33888229376,29597600960,21630866330
34731249664,30618041215,21687987621
